@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureOutOfBagError numeric
@attribute measureBestNumIts numeric
@attribute measureBestVal numeric

@data

test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,33,6,0,84.615385,15.384615,0,0.792185,0.086538,0.272052,23.222936,63.049519,77.411339,5375.426781,-5298.015442,1.984906,137.831456,-135.84655,61.329845,1.57256,3085.27477,0.666667,6,0.033333,1,0.966667,29,0.333333,3,0.857143,0.666667,0.75,0.695329,0.857407,0.75691,0.846154,0.054785,0.945215,0.153846,0.847657,0.846154,0.841049,0.795063,0.904611,0.802597,0.834773,0.846154,0.011,0,0.01,0,10,0,75023,73546,11021,87.179487,32.051282,'Number of rules: 36\n',36,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,30,9,0,76.923077,23.076923,0,0.692644,0.120902,0.313212,32.390012,72.451707,77.713032,4311.885368,-4234.172336,1.992642,110.561163,-108.568521,55.695562,1.428091,2803.046771,0.9,9,0.068966,2,0.931034,27,0.1,1,0.818182,0.9,0.857143,0.806385,0.939655,0.915641,0.769231,0.074371,0.925629,0.230769,0.801865,0.769231,0.768363,0.705171,0.912849,0.795024,0.767814,0.769231,0.008,0,0.01,0,10,0,59421,73546,11021,89.74359,37.179487,'Number of rules: 30\n',30,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,33,5,0,86.842105,13.157895,0,0.822761,0.09176,0.243387,24.596601,56.335314,75.627564,2161.846613,-2086.21905,1.990199,56.8907,-54.900501,59.797247,1.573612,3009.078293,0.888889,8,0.103448,3,0.896552,26,0.111111,1,0.727273,0.888889,0.8,0.736301,0.936782,0.790927,0.868421,0.045943,0.954057,0.131579,0.890872,0.868421,0.866075,0.834614,0.934199,0.859034,0.858316,0.868421,0.008,0,0.01,0,10,0,57156,73751,10816,94.736842,42.105263,'Number of rules: 26\n',26,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,26,12,0,68.421053,31.578947,0,0.577778,0.1717,0.392933,46.024993,90.94992,75.627564,10749.204373,-10673.576809,1.990199,282.873799,-280.8836,45.043169,1.185347,2266.633158,0.666667,6,0.172414,5,0.827586,24,0.333333,3,0.545455,0.666667,0.6,0.463331,0.745211,0.505715,0.684211,0.106889,0.893111,0.315789,0.702248,0.684211,0.688596,0.584397,0.799343,0.606871,0.691667,0.684211,0.008,0,0.01,0,10,0,67167,73751,10816,73.684211,30.921053,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,32,6,0,84.210526,15.789474,0,0.788301,0.096857,0.281979,25.962839,65.267977,75.627564,5376.051842,-5300.424278,1.990199,141.475048,-139.484849,59.175275,1.557244,2977.779842,0.888889,8,0.068966,2,0.931034,27,0.111111,1,0.8,0.888889,0.842105,0.791616,0.894636,0.701624,0.842105,0.056573,0.943427,0.157895,0.847368,0.842105,0.843306,0.788344,0.888113,0.74443,0.848405,0.842105,0.008,0,0.01,0,10,0,58565,73751,10816,86.842105,35.526316,'Number of rules: 27\n',27,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,31,7,0,81.578947,18.421053,0,0.751634,0.106857,0.298621,28.643408,69.120109,75.627564,5379.200139,-5303.572575,1.990199,141.557898,-139.567699,56.444743,1.485388,2840.375806,1,9,0.103448,3,0.896552,26,0,0,0.75,1,0.857143,0.820008,0.948276,0.75,0.815789,0.067386,0.932614,0.184211,0.851721,0.815789,0.809771,0.764772,0.889539,0.75353,0.805294,0.815789,0.009,0,0.01,0,10,0,67215,73751,10816,86.842105,32.236842,'Number of rules: 30\n',30,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,33,5,0,86.842105,13.157895,0,0.823256,0.074671,0.244127,20.015917,56.506718,75.627564,3229.752752,-3154.125188,1.990199,84.993493,-83.003294,62.21133,1.63714,3130.558214,0.888889,8,0.103448,3,0.896552,26,0.111111,1,0.727273,0.888889,0.8,0.736301,0.90613,0.737427,0.868421,0.045943,0.954057,0.131579,0.887161,0.868421,0.870949,0.832063,0.938204,0.863836,0.868519,0.868421,0.01,0,0.01,0,10,0,79159,73751,10816,92.105263,31.578947,'Number of rules: 32\n',32,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,30,8,0,78.947368,21.052632,0,0.714286,0.12311,0.316101,33.060337,73.316506,75.268472,5383.438737,-5308.170264,1.980749,141.66944,-139.688691,53.616335,1.410956,2696.601966,0.777778,7,0,0,1,29,0.222222,2,1,0.777778,0.875,0.852994,0.927203,0.878168,0.789474,0.080991,0.919009,0.210526,0.813283,0.789474,0.7942,0.723264,0.889647,0.787119,0.795603,0.789474,0.008,0,0.01,0,10,0,71255,73751,10816,86.842105,35.526316,'Number of rules: 32\n',32,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,31,7,0,81.578947,18.421053,0,0.750936,0.100237,0.276493,26.918037,64.129646,75.268472,4306.42574,-4231.157267,1.980749,113.326993,-111.346244,57.198874,1.505234,2876.783666,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.871648,0.800647,0.815789,0.062937,0.937063,0.184211,0.816368,0.815789,0.811404,0.755527,0.91623,0.825561,0.799784,0.815789,0.008,0,0,0.01,0,10,75131,73751,10816,89.473684,36.184211,'Number of rules: 30\n',30,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,33,6,0,84.615385,15.384615,0,0.793103,0.094214,0.271464,25.28272,62.913293,77.411339,5375.136909,-5297.725571,1.984906,137.824023,-135.839117,60.578766,1.553302,3047.490848,0.777778,7,0.033333,1,0.966667,29,0.222222,2,0.875,0.777778,0.823529,0.776763,0.907407,0.736079,0.846154,0.05256,0.94744,0.153846,0.84528,0.846154,0.844502,0.793709,0.903892,0.790452,0.839811,0.846154,0.009,0,0.01,0,10,0,65872,73546,11021,87.179487,34.615385,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,32,7,0,82.051282,17.948718,0,0.758834,0.100207,0.292965,26.869625,67.835759,77.545604,5378.284923,-5300.739319,1.988349,137.904742,-135.916393,59.260955,1.519512,2981.774088,0.555556,5,0,0,1,30,0.444444,4,1,0.555556,0.714286,0.70014,0.811111,0.706553,0.820513,0.060144,0.939856,0.179487,0.863248,0.820513,0.816884,0.779287,0.903681,0.787738,0.809554,0.820513,0.015,0,0.01,0,10,0,75743,73546,11021,87.179487,32.692308,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,27,12,0,69.230769,30.769231,0,0.590193,0.165735,0.367406,44.440522,85.072692,77.545604,6465.589447,-6388.043843,1.988349,165.784345,-163.795996,47.367023,1.214539,2383.319052,0.888889,8,0.166667,5,0.833333,25,0.111111,1,0.615385,0.888889,0.727273,0.645497,0.9,0.74944,0.692308,0.102062,0.897938,0.307692,0.717103,0.692308,0.6892,0.597356,0.848954,0.682549,0.695076,0.692308,0.009,0,0.01,0,10,0,70783,73546,11021,84.615385,39.102564,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,25,13,0,65.789474,34.210526,0,0.540892,0.172732,0.37882,46.301643,87.68323,75.627564,5397.431608,-5321.804044,1.990199,142.037674,-140.047475,43.995758,1.157783,2213.926007,0.666667,6,0.137931,4,0.862069,25,0.333333,3,0.6,0.666667,0.631579,0.510481,0.840996,0.694166,0.657895,0.116725,0.883275,0.342105,0.665184,0.657895,0.659673,0.54521,0.861179,0.692199,0.653928,0.657895,0.008,0,0.01,0,10,0,73426,73751,10816,86.842105,41.447368,'Number of rules: 34\n',34,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,31,7,0,81.578947,18.421053,0,0.752788,0.101611,0.278566,27.237381,64.478063,75.627564,3236.415667,-3160.788104,1.990199,85.168833,-83.178634,57.684351,1.518009,2902.754546,0.777778,7,0.068966,2,0.931034,27,0.222222,2,0.777778,0.777778,0.777778,0.708812,0.942529,0.735477,0.815789,0.06121,0.93879,0.184211,0.810663,0.815789,0.81203,0.753282,0.922273,0.83984,0.803752,0.815789,0.009,0,0.01,0,10,0,59571,73751,10816,92.105263,38.157895,'Number of rules: 28\n',28,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,25,13,0,65.789474,34.210526,0,0.539609,0.180246,0.390174,48.315889,90.311319,75.627564,3266.658784,-3191.03122,1.990199,85.964705,-83.974506,42.867689,1.128097,2157.160053,0.666667,6,0.137931,4,0.862069,25,0.333333,3,0.6,0.666667,0.631579,0.510481,0.90613,0.625393,0.657895,0.120164,0.879836,0.342105,0.670175,0.657895,0.654737,0.544542,0.854821,0.645626,0.65265,0.657895,0.007,0,0.01,0,10,0,44971,73751,10816,81.578947,40.789474,'Number of rules: 22\n',22,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,32,6,0,84.210526,15.789474,0,0.787907,0.093272,0.268104,25.001945,62.056468,75.627564,3234.303328,-3158.675764,1.990199,85.113245,-83.123046,59.665665,1.570149,3002.456954,0.777778,7,0.068966,2,0.931034,27,0.222222,2,0.777778,0.777778,0.777778,0.708812,0.835249,0.611274,0.842105,0.057896,0.942104,0.157895,0.848684,0.842105,0.844088,0.788745,0.922234,0.79962,0.84843,0.842105,0.009,0,0.01,0,10,0,78056,73751,10816,89.473684,32.894737,'Number of rules: 34\n',34,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,28,10,0,73.684211,26.315789,0,0.644528,0.132787,0.326087,35.594234,75.477395,75.627564,6454.052037,-6378.424474,1.990199,169.843475,-167.853276,51.293536,1.34983,2581.160106,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.848659,0.790005,0.736842,0.095928,0.904072,0.263158,0.764568,0.736842,0.737086,0.65928,0.876844,0.76232,0.733796,0.736842,0.009,0,0.01,0,10,0,82036,73751,10816,84.210526,36.184211,'Number of rules: 39\n',39,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,34,4,0,89.473684,10.526316,0,0.857545,0.064131,0.215753,17.206274,49.990559,75.435901,1086.443228,-1011.007327,1.985155,28.590611,-26.605456,64.028945,1.684972,3221.064239,0.9,9,0.071429,2,0.928571,26,0.1,1,0.818182,0.9,0.857143,0.804509,0.969643,0.864358,0.894737,0.038917,0.961083,0.105263,0.901715,0.894737,0.892803,0.86202,0.966046,0.911278,0.886749,0.894737,0.008,0.001,0.01,0,10,0,76187,73751,10816,97.368421,37.5,'Number of rules: 34\n',34,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,27,11,0,71.052632,28.947368,0,0.610801,0.155245,0.371603,41.723692,86.268169,75.134207,6469.714208,-6394.580001,1.977216,170.255637,-168.278421,47.102321,1.239535,2368.526225,0.888889,8,0.241379,7,0.758621,22,0.111111,1,0.533333,0.888889,0.666667,0.563193,0.833333,0.534293,0.710526,0.093345,0.906655,0.289474,0.752632,0.710526,0.713583,0.634279,0.841102,0.643066,0.695707,0.710526,0.007,0,0.01,0,10,0,70604,73751,10816,76.315789,32.236842,'Number of rules: 34\n',34,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,31,8,0,79.487179,20.512821,0,0.723649,0.100971,0.296052,27.098711,68.620046,77.353941,4308.194023,-4230.840082,1.983434,110.466513,-108.483079,58.616466,1.502986,2948.465844,0.8,8,0.034483,1,0.965517,28,0.2,2,0.888889,0.8,0.842105,0.793363,0.937931,0.87953,0.794872,0.07489,0.92511,0.205128,0.802674,0.794872,0.796205,0.724126,0.915175,0.804744,0.802788,0.794872,0.009,0,0.01,0,10,0,65530,73546,11021,89.74359,30.769231,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,30,9,0,76.923077,23.076923,0,0.684068,0.131741,0.320354,35.41636,74.393816,77.052247,4315.274946,-4238.222699,1.975699,110.648076,-108.672377,52.856596,1.355297,2657.590123,0.666667,6,0,0,1,30,0.333333,3,1,0.666667,0.8,0.778499,0.859259,0.82906,0.769231,0.089667,0.910333,0.230769,0.803369,0.769231,0.770249,0.703134,0.874511,0.749112,0.757787,0.769231,0.008,0,0.01,0,10,0,68209,73546,11021,89.74359,44.230769,'Number of rules: 31\n',31,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,29,10,0,74.358974,25.641026,0,0.660279,0.132001,0.32569,35.422861,75.480489,77.411339,2180.277599,-2102.866261,1.984906,55.904554,-53.919648,53.613221,1.374698,2697.08034,0.888889,8,0.166667,5,0.833333,25,0.111111,1,0.615385,0.888889,0.727273,0.645497,0.935185,0.720052,0.74359,0.078221,0.921779,0.25641,0.795858,0.74359,0.736597,0.679604,0.922088,0.795667,0.74053,0.74359,0.007,0,0.01,0,10,0,65285,73546,11021,87.179487,35.25641,'Number of rules: 30\n',30,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,30,8,0,78.947368,21.052632,0,0.716946,0.120419,0.297718,32.278796,68.910996,75.627564,3240.367582,-3164.740019,1.990199,85.272831,-83.282632,53.744066,1.414318,2704.474055,0.777778,7,0.172414,5,0.827586,24,0.222222,2,0.583333,0.777778,0.666667,0.553681,0.867816,0.746374,0.789474,0.069295,0.930705,0.210526,0.810965,0.789474,0.788473,0.730768,0.913061,0.828527,0.774746,0.789474,0.007,0,0,0,0,0,63811,73751,10816,92.105263,41.447368,'Number of rules: 31\n',31,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,27,11,0,71.052632,28.947368,0,0.612245,0.152192,0.357935,40.795693,82.849135,75.627564,6462.980668,-6387.353104,1.990199,170.078439,-168.08824,48.19136,1.268194,2425.054395,0.555556,5,0,0,1,29,0.444444,4,1,0.555556,0.714286,0.698724,0.842912,0.739669,0.710526,0.099151,0.900849,0.289474,0.744737,0.710526,0.709045,0.624664,0.855088,0.717188,0.708874,0.710526,0.007,0,0.01,0,10,0,54155,73751,10816,81.578947,39.473684,'Number of rules: 27\n',27,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,26,12,0,68.421053,31.578947,0,0.576208,0.16641,0.384787,44.607079,89.064501,75.627564,9677.350552,-9601.722988,1.990199,254.66712,-252.676921,45.487101,1.197029,2288.972441,0.444444,4,0.137931,4,0.862069,25,0.555556,5,0.5,0.444444,0.470588,0.319642,0.618774,0.329992,0.684211,0.107062,0.892938,0.315789,0.677632,0.684211,0.680105,0.575277,0.805647,0.62613,0.675799,0.684211,0.011,0,0.01,0,10,0,60064,73751,10816,73.684211,32.894737,'Number of rules: 29\n',29,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,31,7,0,81.578947,18.421053,0,0.752328,0.112333,0.290414,30.111326,67.220547,75.627564,3240.899614,-3165.27205,1.990199,85.286832,-83.296633,56.596409,1.489379,2848.007836,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.940613,0.830159,0.815789,0.067468,0.932532,0.184211,0.824465,0.815789,0.815789,0.754258,0.905912,0.773692,0.81875,0.815789,0.007,0,0.01,0,10,0,65981,73751,10816,84.210526,38.157895,'Number of rules: 30\n',30,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,29,9,0,76.315789,23.684211,0,0.684211,0.137751,0.33923,36.924685,78.519613,75.627564,8598.56453,-8522.936966,1.990199,226.278014,-224.287815,51.949364,1.367089,2614.162259,1,9,0.103448,3,0.896552,26,0,0,0.75,1,0.857143,0.820008,0.938697,0.698236,0.763158,0.080098,0.919902,0.236842,0.762427,0.763158,0.756193,0.680514,0.836066,0.646843,0.762312,0.763158,0.008,0,0.01,0,10,0,82272,73751,10816,78.947368,34.210526,'Number of rules: 40\n',40,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,32,6,0,84.210526,15.789474,0,0.787709,0.095228,0.270341,25.526286,62.574302,75.627564,3235.951212,-3160.323649,1.990199,85.156611,-83.166412,58.820299,1.547903,2959.916971,0.888889,8,0.034483,1,0.965517,28,0.111111,1,0.888889,0.888889,0.888889,0.854406,0.934866,0.902859,0.842105,0.055424,0.944576,0.157895,0.842105,0.842105,0.836979,0.788513,0.916114,0.806637,0.832612,0.842105,0.007,0,0.01,0,10,0,66723,73751,10816,89.473684,36.184211,'Number of rules: 32\n',32,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,32,6,0,84.210526,15.789474,0,0.788693,0.100214,0.271456,26.862849,62.832339,75.627564,4307.148886,-4231.521322,1.990199,113.346023,-111.355824,58.384951,1.536446,2938.009663,0.888889,8,0.068966,2,0.931034,27,0.111111,1,0.8,0.888889,0.842105,0.791616,0.917625,0.775522,0.842105,0.050489,0.949511,0.157895,0.844444,0.842105,0.842105,0.792104,0.902897,0.798054,0.835825,0.842105,0.007,0,0.01,0,10,0,69146,73751,10816,86.842105,40.131579,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,30,9,0,76.923077,23.076923,0,0.693182,0.129881,0.326774,34.826536,75.664394,77.545604,6459.039223,-6381.493619,1.988349,165.61639,-163.628042,54.304211,1.392416,2732.370591,0.777778,7,0.033333,1,0.966667,29,0.222222,2,0.875,0.777778,0.823529,0.776763,0.92037,0.837369,0.769231,0.070997,0.929003,0.230769,0.808761,0.769231,0.77628,0.710846,0.873078,0.762915,0.773227,0.769231,0.007,0,0.01,0,10,0,61037,73546,11021,79.487179,37.820513,'Number of rules: 28\n',28,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,32,7,0,82.051282,17.948718,0,0.760316,0.101862,0.281859,27.313473,65.26418,77.545604,4309.476105,-4231.9305,1.988349,110.499387,-108.511038,59.060848,1.514381,2971.705511,1,9,0.033333,1,0.966667,29,0,0,0.9,1,0.947368,0.932738,0.981481,0.890123,0.820513,0.054307,0.945693,0.179487,0.829345,0.820513,0.822804,0.767635,0.908878,0.801834,0.812472,0.820513,0.009,0,0.01,0,10,0,73564,73546,11021,84.615385,34.615385,'Number of rules: 32\n',32,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,344,39,30,9,0,76.923077,23.076923,0,0.686607,0.134649,0.328667,36.133515,76.170478,77.411339,6457.886367,-6380.475028,1.984906,165.58683,-163.601924,52.468452,1.345345,2639.49129,0.666667,6,0.166667,5,0.833333,25,0.333333,3,0.545455,0.666667,0.6,0.468141,0.744444,0.44864,0.769231,0.084046,0.915954,0.230769,0.813054,0.769231,0.768841,0.708036,0.869642,0.728185,0.757212,0.769231,0.009,0,0.01,0,10,0,70563,73546,11021,84.615385,37.820513,'Number of rules: 33\n',33,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,27,11,0,71.052632,28.947368,0,0.610075,0.142886,0.352205,38.402185,81.76488,75.134207,6460.769151,-6385.634944,1.977216,170.020241,-168.043025,48.677972,1.280999,2447.757384,0.555556,5,0.137931,4,0.862069,25,0.444444,4,0.555556,0.555556,0.555556,0.417625,0.823755,0.588443,0.710526,0.090836,0.909164,0.289474,0.715311,0.710526,0.711943,0.620656,0.867054,0.71928,0.689614,0.710526,0.009,0,0.01,0,10,0,65483,73751,10816,81.578947,36.842105,'Number of rules: 25\n',25,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,25,13,0,65.789474,34.210526,0,0.54386,0.170745,0.380006,45.81053,88.04842,75.435901,6466.048696,-6390.612796,1.985155,170.159176,-168.174021,44.385022,1.168027,2232.849622,0.7,7,0.107143,3,0.892857,25,0.3,3,0.7,0.7,0.7,0.592857,0.832143,0.650409,0.657895,0.112324,0.887676,0.342105,0.658858,0.657895,0.652198,0.541946,0.853686,0.680065,0.653305,0.657895,0.008,0,0.01,0,10,0,74627,73751,10816,84.210526,36.842105,'Number of rules: 32\n',32,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,33,5,0,86.842105,13.157895,0,0.824237,0.076614,0.24383,20.536643,56.437821,75.627564,2160.04385,-2084.416287,1.990199,56.843259,-54.85306,62.429658,1.642886,3141.544816,0.777778,7,0,0,1,29,0.222222,2,1,0.777778,0.875,0.852994,0.944444,0.915205,0.868421,0.042495,0.957505,0.131579,0.894338,0.868421,0.870157,0.835577,0.947967,0.857106,0.86889,0.868421,0.008,0,0.01,0,10,0,73838,73751,10816,94.736842,34.868421,'Number of rules: 36\n',36,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,31,7,0,81.578947,18.421053,0,0.753704,0.110816,0.293738,29.704662,67.989944,75.627564,6449.193692,-6373.566129,1.990199,169.715623,-167.725424,56.896956,1.497288,2863.131741,0.666667,6,0.068966,2,0.931034,27,0.333333,3,0.75,0.666667,0.705882,0.623302,0.795019,0.589,0.815789,0.063591,0.936409,0.184211,0.811656,0.815789,0.81144,0.749226,0.887518,0.750312,0.816527,0.815789,0.007,0,0,0,0,0,75996,73751,10816,84.210526,37.5,'Number of rules: 35\n',35,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190322.1423,345,38,27,11,0,71.052632,28.947368,0,0.614391,0.159532,0.369454,42.76337,85.51531,75.627564,9673.977983,-9598.350419,1.990199,254.578368,-252.588169,47.182705,1.24165,2374.297501,0.777778,7,0.206897,6,0.793103,23,0.222222,2,0.538462,0.777778,0.636364,0.511593,0.768199,0.450067,0.710526,0.090174,0.909826,0.289474,0.746682,0.710526,0.718554,0.633651,0.809713,0.64773,0.709785,0.710526,0.006,0,0,0,0,0,57984,73751,10816,76.315789,36.184211,'Number of rules: 31\n',31,?,?,?,?,?,?,?,?,?,?
